4.391900000000000000e+04 0.000000000000000000e+00
4.392000000000000000e+04 6.000000000000000125e-03
4.398000000000000000e+04 6.000000000000000125e-03
4.398100000000000000e+04 0.000000000000000000e+00
4.505900000000000000e+04 0.000000000000000000e+00
4.506000000000000000e+04 6.000000000000000125e-03
4.512000000000000000e+04 6.000000000000000125e-03
4.512100000000000000e+04 0.000000000000000000e+00
4.709900000000000000e+04 0.000000000000000000e+00
4.710000000000000000e+04 6.000000000000000125e-03
4.716000000000000000e+04 6.000000000000000125e-03
4.716100000000000000e+04 0.000000000000000000e+00
4.829900000000000000e+04 0.000000000000000000e+00
4.830000000000000000e+04 6.000000000000000125e-03
4.836000000000000000e+04 6.000000000000000125e-03
4.836100000000000000e+04 0.000000000000000000e+00
4.919900000000000000e+04 0.000000000000000000e+00
4.920000000000000000e+04 6.000000000000000125e-03
4.926000000000000000e+04 6.000000000000000125e-03
4.926100000000000000e+04 0.000000000000000000e+00
5.159900000000000000e+04 0.000000000000000000e+00
5.160000000000000000e+04 6.000000000000000125e-03
5.166000000000000000e+04 6.000000000000000125e-03
5.166100000000000000e+04 0.000000000000000000e+00
5.213900000000000000e+04 0.000000000000000000e+00
5.214000000000000000e+04 6.000000000000000125e-03
5.220000000000000000e+04 6.000000000000000125e-03
5.220100000000000000e+04 0.000000000000000000e+00
5.459900000000000000e+04 0.000000000000000000e+00
5.460000000000000000e+04 6.000000000000000125e-03
5.466000000000000000e+04 6.000000000000000125e-03
5.466100000000000000e+04 0.000000000000000000e+00
5.567900000000000000e+04 0.000000000000000000e+00
5.568000000000000000e+04 6.000000000000000125e-03
5.574000000000000000e+04 6.000000000000000125e-03
5.574100000000000000e+04 0.000000000000000000e+00
5.741900000000000000e+04 0.000000000000000000e+00
5.742000000000000000e+04 6.000000000000000125e-03
5.748000000000000000e+04 6.000000000000000125e-03
5.748100000000000000e+04 0.000000000000000000e+00
5.849900000000000000e+04 0.000000000000000000e+00
5.850000000000000000e+04 6.000000000000000125e-03
5.856000000000000000e+04 6.000000000000000125e-03
5.856100000000000000e+04 0.000000000000000000e+00
5.975900000000000000e+04 0.000000000000000000e+00
5.976000000000000000e+04 6.000000000000000125e-03
5.982000000000000000e+04 6.000000000000000125e-03
5.982100000000000000e+04 0.000000000000000000e+00
6.179900000000000000e+04 0.000000000000000000e+00
6.180000000000000000e+04 6.000000000000000125e-03
6.186000000000000000e+04 6.000000000000000125e-03
6.186100000000000000e+04 0.000000000000000000e+00
6.239900000000000000e+04 0.000000000000000000e+00
6.240000000000000000e+04 6.000000000000000125e-03
6.246000000000000000e+04 6.000000000000000125e-03
6.246100000000000000e+04 0.000000000000000000e+00
6.347900000000000000e+04 0.000000000000000000e+00
6.348000000000000000e+04 6.000000000000000125e-03
6.354000000000000000e+04 6.000000000000000125e-03
6.354100000000000000e+04 0.000000000000000000e+00
6.563900000000000000e+04 0.000000000000000000e+00
6.564000000000000000e+04 6.000000000000000125e-03
6.570000000000000000e+04 6.000000000000000125e-03
6.570100000000000000e+04 0.000000000000000000e+00
6.755900000000000000e+04 0.000000000000000000e+00
6.756000000000000000e+04 6.000000000000000125e-03
6.762000000000000000e+04 6.000000000000000125e-03
6.762100000000000000e+04 0.000000000000000000e+00
6.881900000000000000e+04 0.000000000000000000e+00
6.882000000000000000e+04 6.000000000000000125e-03
6.888000000000000000e+04 6.000000000000000125e-03
6.888100000000000000e+04 0.000000000000000000e+00
6.959900000000000000e+04 0.000000000000000000e+00
6.960000000000000000e+04 6.000000000000000125e-03
6.966000000000000000e+04 6.000000000000000125e-03
6.966100000000000000e+04 0.000000000000000000e+00
7.145900000000000000e+04 0.000000000000000000e+00
7.146000000000000000e+04 6.000000000000000125e-03
7.152000000000000000e+04 6.000000000000000125e-03
7.152100000000000000e+04 0.000000000000000000e+00
7.295900000000000000e+04 0.000000000000000000e+00
7.296000000000000000e+04 6.000000000000000125e-03
7.302000000000000000e+04 6.000000000000000125e-03
7.302100000000000000e+04 0.000000000000000000e+00
7.475900000000000000e+04 0.000000000000000000e+00
7.476000000000000000e+04 6.000000000000000125e-03
7.482000000000000000e+04 6.000000000000000125e-03
7.482100000000000000e+04 0.000000000000000000e+00
7.517900000000000000e+04 0.000000000000000000e+00
7.518000000000000000e+04 6.000000000000000125e-03
7.524000000000000000e+04 6.000000000000000125e-03
7.524100000000000000e+04 0.000000000000000000e+00
7.643900000000000000e+04 0.000000000000000000e+00
7.644000000000000000e+04 6.000000000000000125e-03
7.650000000000000000e+04 6.000000000000000125e-03
7.650100000000000000e+04 0.000000000000000000e+00
7.901900000000000000e+04 0.000000000000000000e+00
7.902000000000000000e+04 6.000000000000000125e-03
7.908000000000000000e+04 6.000000000000000125e-03
7.908100000000000000e+04 0.000000000000000000e+00
8.027900000000000000e+04 0.000000000000000000e+00
8.028000000000000000e+04 6.000000000000000125e-03
8.034000000000000000e+04 6.000000000000000125e-03
8.034100000000000000e+04 0.000000000000000000e+00
8.105900000000000000e+04 0.000000000000000000e+00
8.106000000000000000e+04 6.000000000000000125e-03
8.112000000000000000e+04 6.000000000000000125e-03
8.112100000000000000e+04 0.000000000000000000e+00
8.255900000000000000e+04 0.000000000000000000e+00
8.256000000000000000e+04 6.000000000000000125e-03
