4.343900000000000000e+04 0.000000000000000000e+00
4.344000000000000000e+04 8.680000000000000215e-02
4.392000000000000000e+04 8.680000000000000215e-02
4.392100000000000000e+04 0.000000000000000000e+00
4.535900000000000000e+04 0.000000000000000000e+00
4.536000000000000000e+04 8.680000000000000215e-02
4.584000000000000000e+04 8.680000000000000215e-02
4.584100000000000000e+04 0.000000000000000000e+00
4.631900000000000000e+04 0.000000000000000000e+00
4.632000000000000000e+04 8.680000000000000215e-02
4.680000000000000000e+04 8.680000000000000215e-02
4.680100000000000000e+04 0.000000000000000000e+00
4.757900000000000000e+04 0.000000000000000000e+00
4.758000000000000000e+04 8.680000000000000215e-02
4.806000000000000000e+04 8.680000000000000215e-02
4.806100000000000000e+04 0.000000000000000000e+00
4.919900000000000000e+04 0.000000000000000000e+00
4.920000000000000000e+04 8.680000000000000215e-02
4.968000000000000000e+04 8.680000000000000215e-02
4.968100000000000000e+04 0.000000000000000000e+00
5.063900000000000000e+04 0.000000000000000000e+00
5.064000000000000000e+04 8.680000000000000215e-02
5.112000000000000000e+04 8.680000000000000215e-02
5.112100000000000000e+04 0.000000000000000000e+00
5.225900000000000000e+04 0.000000000000000000e+00
5.226000000000000000e+04 8.680000000000000215e-02
5.274000000000000000e+04 8.680000000000000215e-02
5.274100000000000000e+04 0.000000000000000000e+00
5.375900000000000000e+04 0.000000000000000000e+00
5.376000000000000000e+04 8.680000000000000215e-02
5.424000000000000000e+04 8.680000000000000215e-02
5.424100000000000000e+04 0.000000000000000000e+00
5.561900000000000000e+04 0.000000000000000000e+00
5.562000000000000000e+04 8.680000000000000215e-02
5.610000000000000000e+04 8.680000000000000215e-02
5.610100000000000000e+04 0.000000000000000000e+00
5.687900000000000000e+04 0.000000000000000000e+00
5.688000000000000000e+04 8.680000000000000215e-02
5.736000000000000000e+04 8.680000000000000215e-02
5.736100000000000000e+04 0.000000000000000000e+00
5.849900000000000000e+04 0.000000000000000000e+00
5.850000000000000000e+04 8.680000000000000215e-02
5.898000000000000000e+04 8.680000000000000215e-02
5.898100000000000000e+04 0.000000000000000000e+00
5.927900000000000000e+04 0.000000000000000000e+00
5.928000000000000000e+04 8.680000000000000215e-02
5.976000000000000000e+04 8.680000000000000215e-02
5.976100000000000000e+04 0.000000000000000000e+00
6.125900000000000000e+04 0.000000000000000000e+00
6.126000000000000000e+04 8.680000000000000215e-02
6.174000000000000000e+04 8.680000000000000215e-02
6.174100000000000000e+04 0.000000000000000000e+00
6.239900000000000000e+04 0.000000000000000000e+00
6.240000000000000000e+04 8.680000000000000215e-02
6.288000000000000000e+04 8.680000000000000215e-02
6.288100000000000000e+04 0.000000000000000000e+00
6.371900000000000000e+04 0.000000000000000000e+00
6.372000000000000000e+04 8.680000000000000215e-02
6.420000000000000000e+04 8.680000000000000215e-02
6.420100000000000000e+04 0.000000000000000000e+00
6.545900000000000000e+04 0.000000000000000000e+00
6.546000000000000000e+04 8.680000000000000215e-02
6.594000000000000000e+04 8.680000000000000215e-02
6.594100000000000000e+04 0.000000000000000000e+00
6.659900000000000000e+04 0.000000000000000000e+00
6.660000000000000000e+04 8.680000000000000215e-02
6.708000000000000000e+04 8.680000000000000215e-02
6.708100000000000000e+04 0.000000000000000000e+00
6.779900000000000000e+04 0.000000000000000000e+00
6.780000000000000000e+04 8.680000000000000215e-02
6.828000000000000000e+04 8.680000000000000215e-02
6.828100000000000000e+04 0.000000000000000000e+00
6.929900000000000000e+04 0.000000000000000000e+00
6.930000000000000000e+04 8.680000000000000215e-02
6.978000000000000000e+04 8.680000000000000215e-02
6.978100000000000000e+04 0.000000000000000000e+00
7.133900000000000000e+04 0.000000000000000000e+00
7.134000000000000000e+04 8.680000000000000215e-02
7.182000000000000000e+04 8.680000000000000215e-02
7.182100000000000000e+04 0.000000000000000000e+00
7.265900000000000000e+04 0.000000000000000000e+00
7.266000000000000000e+04 8.680000000000000215e-02
7.314000000000000000e+04 8.680000000000000215e-02
7.314100000000000000e+04 0.000000000000000000e+00
7.409900000000000000e+04 0.000000000000000000e+00
7.410000000000000000e+04 8.680000000000000215e-02
7.458000000000000000e+04 8.680000000000000215e-02
7.458100000000000000e+04 0.000000000000000000e+00
7.517900000000000000e+04 0.000000000000000000e+00
7.518000000000000000e+04 8.680000000000000215e-02
7.566000000000000000e+04 8.680000000000000215e-02
7.566100000000000000e+04 0.000000000000000000e+00
7.673900000000000000e+04 0.000000000000000000e+00
7.674000000000000000e+04 8.680000000000000215e-02
7.722000000000000000e+04 8.680000000000000215e-02
7.722100000000000000e+04 0.000000000000000000e+00
7.787900000000000000e+04 0.000000000000000000e+00
7.788000000000000000e+04 8.680000000000000215e-02
7.836000000000000000e+04 8.680000000000000215e-02
7.836100000000000000e+04 0.000000000000000000e+00
7.961900000000000000e+04 0.000000000000000000e+00
7.962000000000000000e+04 8.680000000000000215e-02
8.010000000000000000e+04 8.680000000000000215e-02
8.010100000000000000e+04 0.000000000000000000e+00
8.141900000000000000e+04 0.000000000000000000e+00
8.142000000000000000e+04 8.680000000000000215e-02
8.190000000000000000e+04 8.680000000000000215e-02
8.190100000000000000e+04 0.000000000000000000e+00
8.285900000000000000e+04 0.000000000000000000e+00
8.286000000000000000e+04 8.680000000000000215e-02
8.334000000000000000e+04 8.680000000000000215e-02
8.334100000000000000e+04 0.000000000000000000e+00
8.435900000000000000e+04 0.000000000000000000e+00
8.436000000000000000e+04 8.680000000000000215e-02
8.484000000000000000e+04 8.680000000000000215e-02
8.484100000000000000e+04 0.000000000000000000e+00
8.507900000000000000e+04 0.000000000000000000e+00
8.508000000000000000e+04 8.680000000000000215e-02
8.556000000000000000e+04 8.680000000000000215e-02
8.556100000000000000e+04 0.000000000000000000e+00
8.663900000000000000e+04 0.000000000000000000e+00
8.664000000000000000e+04 8.680000000000000215e-02
8.712000000000000000e+04 8.680000000000000215e-02
8.712100000000000000e+04 0.000000000000000000e+00
8.861900000000000000e+04 0.000000000000000000e+00
8.862000000000000000e+04 8.680000000000000215e-02
8.910000000000000000e+04 8.680000000000000215e-02
8.910100000000000000e+04 0.000000000000000000e+00
8.945900000000000000e+04 0.000000000000000000e+00
8.946000000000000000e+04 8.680000000000000215e-02
8.994000000000000000e+04 8.680000000000000215e-02
8.994100000000000000e+04 0.000000000000000000e+00
9.095900000000000000e+04 0.000000000000000000e+00
9.096000000000000000e+04 8.680000000000000215e-02
9.144000000000000000e+04 8.680000000000000215e-02
9.144100000000000000e+04 0.000000000000000000e+00
9.251900000000000000e+04 0.000000000000000000e+00
9.252000000000000000e+04 8.680000000000000215e-02
9.300000000000000000e+04 8.680000000000000215e-02
9.300100000000000000e+04 0.000000000000000000e+00
9.389900000000000000e+04 0.000000000000000000e+00
9.390000000000000000e+04 8.680000000000000215e-02
9.438000000000000000e+04 8.680000000000000215e-02
9.438100000000000000e+04 0.000000000000000000e+00
9.587900000000000000e+04 0.000000000000000000e+00
9.588000000000000000e+04 8.680000000000000215e-02
9.636000000000000000e+04 8.680000000000000215e-02
9.636100000000000000e+04 0.000000000000000000e+00
9.683900000000000000e+04 0.000000000000000000e+00
9.684000000000000000e+04 8.680000000000000215e-02
9.732000000000000000e+04 8.680000000000000215e-02
9.732100000000000000e+04 0.000000000000000000e+00
9.851900000000000000e+04 0.000000000000000000e+00
9.852000000000000000e+04 8.680000000000000215e-02
9.900000000000000000e+04 8.680000000000000215e-02
9.900100000000000000e+04 0.000000000000000000e+00
1.001990000000000000e+05 0.000000000000000000e+00
1.002000000000000000e+05 8.680000000000000215e-02
1.006800000000000000e+05 8.680000000000000215e-02
1.006810000000000000e+05 0.000000000000000000e+00
1.013990000000000000e+05 0.000000000000000000e+00
1.014000000000000000e+05 8.680000000000000215e-02
1.018800000000000000e+05 8.680000000000000215e-02
1.018810000000000000e+05 0.000000000000000000e+00
1.026590000000000000e+05 0.000000000000000000e+00
1.026600000000000000e+05 8.680000000000000215e-02
1.031400000000000000e+05 8.680000000000000215e-02
1.031410000000000000e+05 0.000000000000000000e+00
1.043390000000000000e+05 0.000000000000000000e+00
1.043400000000000000e+05 8.680000000000000215e-02
1.048200000000000000e+05 8.680000000000000215e-02
1.048210000000000000e+05 0.000000000000000000e+00
1.058990000000000000e+05 0.000000000000000000e+00
1.059000000000000000e+05 8.680000000000000215e-02
1.063800000000000000e+05 8.680000000000000215e-02
1.063810000000000000e+05 0.000000000000000000e+00
1.067990000000000000e+05 0.000000000000000000e+00
1.068000000000000000e+05 8.680000000000000215e-02
1.072800000000000000e+05 8.680000000000000215e-02
1.072810000000000000e+05 0.000000000000000000e+00
1.087790000000000000e+05 0.000000000000000000e+00
1.087800000000000000e+05 8.680000000000000215e-02
1.092600000000000000e+05 8.680000000000000215e-02
1.092610000000000000e+05 0.000000000000000000e+00
1.102190000000000000e+05 0.000000000000000000e+00
1.102200000000000000e+05 8.680000000000000215e-02
1.107000000000000000e+05 8.680000000000000215e-02
1.107010000000000000e+05 0.000000000000000000e+00
1.109390000000000000e+05 0.000000000000000000e+00
1.109400000000000000e+05 8.680000000000000215e-02
1.114200000000000000e+05 8.680000000000000215e-02
1.114210000000000000e+05 0.000000000000000000e+00
1.131590000000000000e+05 0.000000000000000000e+00
1.131600000000000000e+05 8.680000000000000215e-02
1.136400000000000000e+05 8.680000000000000215e-02
1.136410000000000000e+05 0.000000000000000000e+00
1.145390000000000000e+05 0.000000000000000000e+00
1.145400000000000000e+05 8.680000000000000215e-02
1.150200000000000000e+05 8.680000000000000215e-02
1.150210000000000000e+05 0.000000000000000000e+00
1.159790000000000000e+05 0.000000000000000000e+00
1.159800000000000000e+05 8.680000000000000215e-02
1.164600000000000000e+05 8.680000000000000215e-02
1.164610000000000000e+05 0.000000000000000000e+00
1.171790000000000000e+05 0.000000000000000000e+00
1.171800000000000000e+05 8.680000000000000215e-02
1.176600000000000000e+05 8.680000000000000215e-02
1.176610000000000000e+05 0.000000000000000000e+00
