3.739200000000000000e+04
3.744000000000000000e+04
3.744000000000000000e+04
3.748800000000000000e+04
4.027200000000000000e+04
4.032000000000000000e+04
4.032000000000000000e+04
4.036800000000000000e+04
4.315200000000000000e+04
4.320000000000000000e+04
4.320000000000000000e+04
4.324800000000000000e+04
4.603200000000000000e+04
4.608000000000000000e+04
